1IQ1-B-C	Positive	0.35857	0.64143
1IM9-C-A	Negative	0.898872	0.101128
1Q0W-A-B	Negative	0.757808	0.242192
1JMT-B-A	Negative	0.74419	0.25581
1LOD-B-A	Positive	0.343809	0.656191
1LOD-D-A	Positive	0.433042	0.566958
1ZT1-P-A	Negative	0.950399	0.0496012
1HBT-I-H	Negative	0.706833	0.293167
1OZB-I-A	Positive	0.110492	0.889508
1H8B-B-A	Positive	0.441073	0.558927
1ND2-D-A	Positive	0.489898	0.510102
1A6A-C-A	Negative	0.640192	0.359808
1XXP-C-A	Negative	0.881973	0.118027
1BR8-P-I	Negative	0.885981	0.114019
1TG4-I-A	Positive	0.256473	0.743527
1GJ7-A-B	Positive	0.169652	0.830348
1QNZ-P-H	Negative	0.517808	0.482192
1GBD-P-A	Negative	0.93861	0.0613898
1GEC-I-E	Negative	0.749381	0.250619
1TN6-C-A	Negative	0.824446	0.175554
1JK8-C-A	Positive	0.121818	0.878182
1YC5-B-A	Negative	0.872418	0.127582
1J80-A-B	Negative	0.91524	0.0847596
1N59-P-A	Negative	0.630761	0.369239
1FV1-C-A	Positive	0.276753	0.723247
1FV1-F-D	Positive	0.209221	0.790779
1QIX-A-B	Negative	0.964811	0.0351892
1M1D-B-A	Negative	0.876572	0.123428
1B7X-C-B	Positive	0.0717268	0.928273
1AYC-P-A	Positive	0.218736	0.781264
1UEF-C-A	Negative	0.893753	0.106247
1UEF-D-B	Positive	0.36774	0.63226
1PJM-A-B	Positive	0.126261	0.873739
1ZSG-B-A	Negative	0.752016	0.247984
1RK1-P-A	Negative	0.691096	0.308904
1HV2-B-A	Positive	0.393183	0.606817
1ORY-B-A	Positive	0.412674	0.587326
1BA8-A-B	Negative	0.565208	0.434792
1BA8-C-B	Positive	0.366173	0.633827
1N0W-B-A	Negative	0.543431	0.456569
1ZV8-H-G	Negative	0.616295	0.383705
1ZV8-I-G	Negative	0.595071	0.404929
1ZV8-L-G	Negative	0.929085	0.0709147
1ZV8-J-K	Negative	0.786523	0.213477
1D5D-A-B	Negative	0.947824	0.0521761
1YCQ-B-A	Negative	0.950595	0.0494052
1KUG-B-A	Negative	0.880113	0.119887
1Z8Y-I-B	Positive	0.0911294	0.908871
1Z8Y-J-Q	Positive	0.303076	0.696924
1RHK-C-A	Negative	0.854458	0.145542
1JF1-C-A	Negative	0.768024	0.231976
1SYV-C-A	Positive	0.284802	0.715198
1POP-B-A	Negative	0.683942	0.316058
1PQ8-C-A	Positive	0.171749	0.828251
1OXN-F-E	Negative	0.910156	0.0898439
1YF4-B-A	Positive	0.373616	0.626384
1WM0-Y-X	Negative	0.748601	0.251399
1UH0-B-A	Positive	0.247208	0.752792
1I3Q-L-B	Positive	0.381884	0.618116
1T1Z-C-A	Positive	0.409396	0.590604
1GKT-B-A	Negative	0.656928	0.343072
1R5V-E-A	Positive	0.408218	0.591782
1GDN-B-A	Positive	0.279768	0.720232
1DPU-B-A	Negative	0.697361	0.302639
1URC-E-B	Positive	0.357057	0.642943
1R5W-E-A	Negative	0.518327	0.481673
1AGF-C-A	Negative	0.786018	0.213982
1GDU-B-A	Positive	0.141639	0.858361
1P7W-B-A	Positive	0.451357	0.548643
1F95-C-A	Positive	0.445516	0.554484
1W80-P-A	Positive	0.227657	0.772343
1W80-Q-A	Negative	0.768926	0.231074
1VRK-B-A	Positive	0.487934	0.512066
1RXZ-B-A	Positive	0.452198	0.547802
1VWN-P-B	Negative	0.513169	0.486831
1IXS-A-B	Negative	0.688155	0.311845
1O0D-L-H	Negative	0.711552	0.288448
1O0D-D-H	Negative	0.501828	0.498172
1FPC-L-H	Negative	0.599707	0.400293
1O5B-A-B	Positive	0.089507	0.910493
1AWQ-B-A	Negative	0.848198	0.151802
1PD0-B-A	Negative	0.984104	0.0158962
1MK9-A-B	Negative	0.726945	0.273055
1MK9-C-B	Negative	0.6916	0.3084
1MK9-E-F	Positive	0.359366	0.640634
1FCH-C-A	Negative	0.990819	0.00918147
1STC-I-E	Positive	0.118205	0.881795
1YU6-D-B	Negative	0.538773	0.461227
1M4P-B-A	Negative	0.88444	0.11556
1N13-A-B	Positive	0.372075	0.627925
1N13-C-B	Positive	0.243829	0.756171
1N13-G-B	Positive	0.409315	0.590685
1N13-K-H	Positive	0.340582	0.659418
1KJV-P-A	Negative	0.922783	0.0772174
1TPS-B-A	Negative	0.977372	0.0226279
1KZU-B-A	Negative	0.901006	0.0989937
1KBG-P-H	Negative	0.65915	0.34085
1OGA-C-A	Negative	0.617778	0.382222
1FQJ-C-A	Positive	0.336755	0.663245
1F93-E-A	Positive	0.248533	0.751467
1F93-F-A	Negative	0.837543	0.162457
1F93-G-C	Negative	0.607885	0.392115
1F93-H-C	Negative	0.751182	0.248818
1XDT-R-T	Positive	0.0850899	0.91491
1JD6-B-A	Negative	0.752438	0.247562
1T63-B-A	Negative	0.507152	0.492848
1HTM-A-B	Negative	0.920961	0.0790388
1HTM-E-B	Negative	0.969652	0.0303484
1HTM-C-D	Negative	0.723723	0.276277
1FI8-D-A	Positive	0.405448	0.594552
1H3O-A-B	Positive	0.280441	0.719559
1H24-E-B	Negative	0.886348	0.113652
1NH2-C-A	Positive	0.236405	0.763595
1NH2-B-D	Positive	0.443978	0.556022
1DUZ-C-A	Negative	0.514092	0.485908
1NOV-D-A	Positive	0.143747	0.856253
1NOV-F-A	Positive	0.355457	0.644543
1Q94-C-A	Positive	0.336162	0.663838
1X7Q-C-A	Positive	0.346315	0.653685
1Q5L-B-A	Negative	0.723463	0.276537
1F3R-A-B	Positive	0.246997	0.753003
1VBA-0-4	Negative	0.861016	0.138984
1E27-C-A	Negative	0.646725	0.353275
1MV0-A-B	Positive	0.474265	0.525735
1X27-I-A	Negative	0.819643	0.180357
1X27-L-A	Negative	0.812879	0.187121
1X27-M-A	Negative	0.763973	0.236027
1SFI-I-A	Positive	0.389866	0.610134
1Y66-B-A	Negative	0.699873	0.300127
1Y66-C-A	Negative	0.633251	0.366749
1IYJ-A-B	Negative	0.658027	0.341973
1L6X-B-A	Positive	0.487486	0.512514
1KA7-B-A	Negative	0.626635	0.373365
1INQ-C-A	Negative	0.753345	0.246655
1QTN-C-A	Negative	0.897916	0.102084
1TMC-C-A	Positive	0.365117	0.634883
1TK2-B-A	Negative	0.793441	0.206559
1J4X-D-A	Negative	0.925612	0.0743881
1B8D-G-B	Negative	0.907834	0.0921657
1OM9-P-A	Negative	0.571294	0.428706
1OM9-Q-B	Positive	0.311691	0.688309
1MDJ-B-A	Positive	0.426218	0.573782
1Z8I-A-B	Positive	0.366476	0.633524
1ZY3-B-A	Positive	0.0423539	0.957646
1P11-P-E	Negative	0.860821	0.139179
1P11-I-E	Negative	0.93861	0.0613898
1IID-O-A	Negative	0.626708	0.373292
1JVQ-C-I	Negative	0.989281	0.0107194
1JVQ-D-I	Negative	0.64061	0.35939
1OBY-P-A	Negative	0.72073	0.27927
1OBY-Q-A	Positive	0.151231	0.848769
1M57-D-A	Negative	0.858068	0.141932
1JJO-A-C	Negative	0.651468	0.348532
1JJO-E-C	Negative	0.632716	0.367284
1UWX-P-H	Negative	0.686639	0.313361
1DKY-C-A	Negative	0.794778	0.205222
1PP9-I-A	Negative	0.712408	0.287592
1T01-B-A	Negative	0.856322	0.143678
1XTC-C-A	Negative	0.684244	0.315756
1MU8-C-B	Negative	0.939107	0.0608929
1XU1-R-A	Negative	0.623119	0.376881
1XU1-T-A	Positive	0.209044	0.790956
1XU1-S-B	Positive	0.363676	0.636324
1LJ2-C-A	Positive	0.277478	0.722522
1LJ2-D-A	Positive	0.256765	0.743235
1SY9-B-A	Negative	0.653953	0.346047
1M4H-C-A	Negative	0.618124	0.381876
1QC6-C-A	Negative	0.551545	0.448455
1QC6-D-B	Positive	0.385198	0.614802
1JYR-L-A	Negative	0.860419	0.139581
1TP8-B-A	Negative	0.627149	0.372851
1ZAF-C-A	Negative	0.986675	0.0133251
1JYC-P-A	Positive	0.380761	0.619239
1G3F-B-A	Negative	0.558347	0.441653
1M2Z-B-A	Positive	0.331708	0.668292
1O9K-P-A	Negative	0.79757	0.20243
1SYQ-B-A	Negative	0.610044	0.389955
1Q2D-B-A	Positive	0.432477	0.567523
1F2S-I-E	Positive	0.375412	0.624588
1P93-E-A	Positive	0.426974	0.573026
1JBP-S-E	Negative	0.762494	0.237506
1KYF-P-A	Negative	0.917944	0.0820561
1JG3-C-A	Negative	0.618531	0.381469
1LWU-M-B	Positive	0.220152	0.779848
1LWU-N-E	Positive	0.220152	0.779848
1T34-H-A	Positive	0.0178262	0.982174
1KJ4-P-A	Negative	0.773812	0.226188
1KJ4-S-A	Negative	0.945103	0.0548972
1UKI-B-A	Negative	0.765276	0.234724
1N4S-M-A	Negative	0.73208	0.26792
1N4S-R-K	Negative	0.890466	0.109534
1W0W-C-A	Negative	0.816292	0.183708
1XF5-P-A	Negative	0.946072	0.0539277
1XF5-Q-C	Negative	0.750482	0.249518
1CQH-B-A	Positive	0.410584	0.589416
1UK4-G-A	Negative	0.983339	0.0166607
1UK4-K-B	Negative	0.983339	0.0166607
1X7E-C-A	Negative	0.534768	0.465232
1CZZ-D-A	Negative	0.718646	0.281354
1CZZ-E-B	Negative	0.90019	0.0998098
1OJH-B-A	Negative	0.809111	0.190889
1KBH-A-B	Negative	0.882974	0.117026
1AKH-A-B	Negative	0.514231	0.485769
1KZZ-B-A	Negative	0.600514	0.399486
1UJJ-C-A	Negative	0.846068	0.153932
1T7M-B-A	Positive	0.344199	0.655801
1FIZ-L-A	Positive	0.378235	0.621765
1W72-C-A	Negative	0.975797	0.0242027
1Y7L-P-A	Negative	0.979897	0.0201034
1ZDT-P-A	Negative	0.882716	0.117284
1ZDT-Q-B	Negative	0.974017	0.0259833
1FPH-I-H	Negative	0.873885	0.126115
1FPH-F-H	Positive	0.442551	0.557449
1LHC-I-H	Positive	0.104158	0.895842
1F0C-B-A	Positive	0.0632834	0.936717
1RPQ-W-A	Positive	0.0808721	0.919128
1RPQ-Z-B	Positive	0.0808721	0.919128
1OR8-B-A	Negative	0.832207	0.167793
1OR8-C-A	Negative	0.63057	0.36943
1OR8-D-A	Negative	0.642195	0.357805
1OR8-E-A	Negative	0.528969	0.471031
1T5Z-B-A	Negative	0.667019	0.332981
1PJP-I-A	Negative	0.878995	0.121005
1ABT-B-A	Negative	0.827882	0.172118
1YWO-P-A	Negative	0.774665	0.225335
1U93-C-A	Positive	0.309715	0.690285
1DE7-A-H	Negative	0.973785	0.0262152
1F96-C-A	Negative	0.568459	0.431541
1DLH-C-A	Positive	0.360975	0.639025
1OCO-L-A	Negative	0.667981	0.332019
1OCO-M-A	Positive	0.416903	0.583097
1UM2-C-A	Negative	0.835887	0.164113
1VJ6-B-A	Negative	0.863107	0.136893
1CLV-I-A	Positive	0.474049	0.525951
1F90-E-L	Negative	0.971672	0.0283277
1VQN-2-S	Negative	0.588232	0.411768
1UVQ-C-A	Positive	0.209892	0.790108
1UOQ-B-A	Negative	0.736391	0.263609
1EEN-B-A	Negative	0.94272	0.0572805
1TJG-P-L	Negative	0.779186	0.220814
1ZHL-C-A	Negative	0.816809	0.183191
1HSB-C-A	Negative	0.93133	0.0686703
1OTR-A-B	Negative	0.68455	0.31545
1LEW-B-A	Negative	0.5892	0.4108
1ED3-C-A	Positive	0.48286	0.51714
1TQ7-A-B	Negative	0.609262	0.390738
1CMK-I-E	Negative	0.616464	0.383536
1FZC-G-C	Positive	0.0979891	0.902011
1FZC-J-E	Positive	0.220152	0.779848
1QWE-B-A	Positive	0.480629	0.519371
1N8O-A-B	Negative	0.526693	0.473307
1XQH-B-A	Negative	0.552112	0.447888
1PMX-B-A	Negative	0.616781	0.383219
1RJY-P-A	Negative	0.754349	0.245651
1E0A-B-A	Positive	0.15479	0.84521
1URL-B-A	Positive	0.235135	0.764865
1B0G-C-A	Positive	0.237437	0.762563
1CZY-D-A	Negative	0.823549	0.176451
1CZY-E-C	Negative	0.823549	0.176451
1TN7-C-A	Negative	0.686512	0.313488
1H2K-S-A	Negative	0.504453	0.495547
1UJK-C-A	Negative	0.834827	0.165173
1U8M-C-A	Negative	0.534899	0.465101
1RIN-D-A	Positive	0.344176	0.655824
1AN1-I-E	Positive	0.0115933	0.988407
1CFT-C-A	Negative	0.920172	0.0798276
1XQY-Q-A	Negative	0.987061	0.012939
1TQ0-A-B	Negative	0.723994	0.276006
1IS0-C-A	Negative	0.926904	0.0730956
1LOP-B-A	Negative	0.842535	0.157465
1KUI-B-A	Negative	0.784655	0.215345
1EOJ-B-A	Negative	0.84232	0.15768
1P9D-S-U	Negative	0.686455	0.313545
1T79-B-A	Positive	0.436553	0.563447
1OAU-I-M	Negative	0.557711	0.442289
1OAU-K-O	Positive	0.174219	0.825781
1R2B-C-A	Negative	0.531928	0.468072
1R2B-D-A	Positive	0.316322	0.683678
1GHA-P-F	Negative	0.717538	0.282462
1U8Q-C-A	Negative	0.59838	0.40162
1BTH-L-H	Negative	0.589278	0.410722
1OW6-F-C	Negative	0.976421	0.0235788
1CJQ-A-B	Negative	0.91524	0.0847596
1D6E-D-A	Positive	0.144332	0.855668
1KY6-P-A	Negative	0.582911	0.417089
1B52-B-A	Positive	0.224113	0.775887
1AZG-A-B	Negative	0.873067	0.126933
1R64-C-A	Negative	0.578164	0.421836
1OJ5-B-A	Negative	0.970232	0.0297685
1T74-B-A	Positive	0.167959	0.832041
1XOC-B-A	Negative	0.678041	0.321959
1JGD-C-A	Negative	0.882907	0.117093
1BLL-I-E	Negative	0.925605	0.0743951
1RF3-B-A	Negative	0.511171	0.488829
1D0J-G-A	Positive	0.483634	0.516366
1D0J-I-D	Negative	0.615231	0.384769
1D0J-J-E	Negative	0.615231	0.384769
1I7R-C-A	Negative	0.522869	0.477131
1KLG-C-A	Negative	0.540585	0.459415
1YDP-P-A	Negative	0.770816	0.229184
1JBD-B-A	Negative	0.869423	0.130577
1VWG-P-B	Negative	0.831449	0.168551
1TSQ-P-A	Negative	0.828948	0.171052
1GBR-B-A	Negative	0.510982	0.489018
1CM4-B-A	Negative	0.737081	0.262919
1LGC-D-A	Positive	0.178165	0.821835
1LGC-J-E	Negative	0.860962	0.139038
1HRT-L-H	Positive	0.327581	0.672419
1E28-C-A	Negative	0.849478	0.150522
1K3A-B-A	Negative	0.846683	0.153317
1AI1-P-L	Negative	0.90491	0.0950899
1S7T-C-A	Negative	0.625462	0.374538
1K22-L-H	Negative	0.715833	0.284167
1ZBW-D-A	Negative	0.588595	0.411405
1A5H-C-A	Negative	0.608372	0.391628
1D5M-D-A	Negative	0.806243	0.193757
1Q3L-P-A	Positive	0.336704	0.663296
1M7E-D-A	Negative	0.876416	0.123584
1TDV-B-A	Negative	0.824845	0.175155
1JSP-A-B	Negative	0.533785	0.466215
1JMU-A-B	Negative	0.532299	0.467701
1JMU-C-B	Negative	0.532299	0.467701
1BXP-B-A	Negative	0.935175	0.0648251
1UEL-B-A	Negative	0.552838	0.447162
1SIO-D-A	Negative	0.794614	0.205386
1MCV-I-A	Positive	0.219967	0.780033
1HR8-O-A	Positive	0.265653	0.734347
1HR8-P-C	Negative	0.788958	0.211042
1HR8-Q-F	Positive	0.486039	0.513961
1HR8-R-H	Negative	0.948972	0.0510283
1NAK-P-L	Negative	0.631537	0.368463
1KZP-C-A	Negative	0.752039	0.247961
1FRG-P-L	Negative	0.955007	0.0449925
1F8H-B-A	Negative	0.74539	0.25461
1DS5-E-A	Positive	0.189311	0.810689
1DS5-F-A	Positive	0.270653	0.729347
1QJB-Q-A	Negative	0.727444	0.272556
1QJB-S-B	Negative	0.950665	0.0493351
1FHR-P-A	Negative	0.877408	0.122592
1RQQ-E-A	Positive	0.341654	0.658346
1RQQ-F-B	Negative	0.78963	0.21037
1TNB-M-A	Negative	0.913923	0.0860774
1W9O-T-A	Negative	0.817729	0.182271
1TA2-B-A	Negative	0.732476	0.267524
1ZW2-B-A	Positive	0.160755	0.839245
1XH5-B-A	Negative	0.616464	0.383536
1JY2-N-O	Negative	0.507547	0.492452
1JY2-P-O	Positive	0.117603	0.882397
1JY2-R-O	Positive	0.209022	0.790978
1JY2-S-O	Positive	0.0472807	0.952719
1V6D-B-A	Negative	0.840963	0.159037
1C9I-C-A	Negative	0.978669	0.0213314
1C9I-D-B	Negative	0.976919	0.0230805
1FOD-4-1	Positive	0.298478	0.701522
1S7X-C-A	Negative	0.953587	0.0464127
1AL0-B-F	Negative	0.743493	0.256507
1CTP-I-E	Positive	0.141097	0.858903
1JEG-B-A	Negative	0.625595	0.374405
1XWJ-B-A	Negative	0.667439	0.332561
1MCT-I-A	Positive	0.32486	0.67514
1AXC-B-A	Negative	0.729269	0.270731
1D5H-A-B	Negative	0.776994	0.223006
1YBO-D-B	Negative	0.76658	0.23342
1NT9-L-B	Positive	0.381884	0.618116
1YY4-C-A	Negative	0.980717	0.0192833
1IO6-B-A	Negative	0.886607	0.113393
1TTW-B-A	Negative	0.673235	0.326765
1SV1-C-A	Positive	0.0871863	0.912814
1B58-B-A	Negative	0.869062	0.130938
1GMD-E-F	Negative	0.526693	0.473307
1GMD-B-F	Negative	0.738695	0.261305
1UHL-C-A	Negative	0.737442	0.262557
1UHL-D-B	Negative	0.580779	0.419221
1CN3-F-A	Negative	0.655026	0.344974
1JP5-C-A	Negative	0.657674	0.342326
1YGU-C-A	Negative	0.723646	0.276354
1S5P-B-A	Positive	0.106496	0.893504
1D3E-4-1	Positive	0.489898	0.510102
1Y74-B-A	Negative	0.596153	0.403847
1SSB-B-A	Negative	0.684281	0.315719
1LB6-B-A	Positive	0.441197	0.558803
1YTJ-I-A	Negative	0.744011	0.255989
1VBS-B-A	Negative	0.862933	0.137067
1QS7-B-A	Positive	0.326189	0.673811
1QS7-D-C	Positive	0.222362	0.777638
1X9T-B-A	Negative	0.774099	0.225901
1DDV-B-A	Negative	0.765804	0.234196
1B8H-D-B	Negative	0.934821	0.0651792
1D5G-B-A	Negative	0.930067	0.069933
1C5Y-A-B	Positive	0.0304659	0.969534
1M46-B-A	Negative	0.672604	0.327396
1W7G-I-H	Negative	0.505895	0.494105
1SZA-Z-B	Negative	0.510633	0.489367
1MT9-P-A	Negative	0.877582	0.122418
1CFF-B-A	Positive	0.402125	0.597875
1SHH-D-E	Positive	0.193505	0.806495
1IAU-B-A	Negative	0.828343	0.171657
1FMD-4-1	Positive	0.45709	0.54291
1T15-B-A	Negative	0.604704	0.395296
1G0V-B-A	Negative	0.522965	0.477035
1H25-E-B	Positive	0.493594	0.506406
1PYW-C-A	Positive	0.188592	0.811408
1UGY-F-A	Positive	0.0301721	0.969828
1W2B-5-O	Negative	0.716466	0.283534
1V18-B-A	Negative	0.78691	0.21309
1UVU-L-H	Negative	0.568943	0.431057
1JK4-B-A	Negative	0.634731	0.365269
1XB7-P-A	Negative	0.946802	0.0531985
1YN7-C-A	Negative	0.966246	0.0337543
1T8Z-D-C	Positive	0.288659	0.711341
1SGH-B-A	Positive	0.478227	0.521773
1XME-C-A	Negative	0.825986	0.174014
1IHJ-D-A	Negative	0.620554	0.379446
1UOP-B-A	Positive	0.0777423	0.922258
1BH8-A-B	Positive	0.140413	0.859587
1I1Y-C-A	Negative	0.978749	0.0212505
1G1X-C-A	Positive	0.312931	0.687069
1G1X-H-F	Positive	0.416759	0.583241
1MIZ-A-B	Negative	0.662794	0.337206
1VGK-C-A	Negative	0.756151	0.243849
1I51-E-A	Positive	0.212784	0.787216
1TZG-P-L	Negative	0.553889	0.446111
1NY2-4-2	Negative	0.784507	0.215493
1RBF-S-A	Negative	0.855858	0.144142
1EBA-C-A	Positive	0.361335	0.638665
1XCT-P-A	Negative	0.864179	0.135821
1XCT-Q-C	Negative	0.747302	0.252698
1NVR-B-A	Negative	0.792016	0.207984
1N5Z-P-A	Negative	0.636289	0.363711
1E6I-P-A	Positive	0.0955567	0.904443
1ZHB-C-A	Negative	0.726278	0.273722
1ABI-L-H	Negative	0.890961	0.109039
1ABI-I-H	Negative	0.90774	0.0922602
1T22-C-A	Negative	0.835631	0.164369
1YR5-B-A	Positive	0.206759	0.793241
1KJ7-P-A	Positive	0.338529	0.661471
