1GEC-I-E	Negative	0.533641	0.466359
1TN6-C-A	Positive	0.188062	0.811938
1JK8-C-A	Negative	0.952107	0.0478928
1YC5-B-A	Positive	0.245327	0.754673
1J80-A-B	Positive	0.437198	0.562802
1N59-P-A	Negative	0.881956	0.118044
1FV1-C-A	Positive	0.307067	0.692933
1FV1-F-D	Positive	0.373284	0.626716
1QIX-A-B	Negative	0.569875	0.430125
1M1D-B-A	Positive	0.367486	0.632514
1B7X-C-B	Positive	0.369259	0.630741
1AYC-P-A	Negative	0.469037	0.530963
1UEF-C-A	Negative	0.667966	0.332034
1UEF-D-B	Negative	0.469378	0.530622
1PJM-A-B	Positive	0.273194	0.726806
1ZSG-B-A	Positive	0.276475	0.723525
1RK1-P-A	Negative	0.697795	0.302205
1HV2-B-A	Negative	0.721968	0.278032
1ORY-B-A	Negative	0.872781	0.127219
1BA8-A-B	Negative	0.712285	0.287715
1BA8-C-B	Negative	0.5	0.5
1N0W-B-A	Negative	0.644595	0.355405
1ZV8-H-G	Negative	0.846946	0.153054
1ZV8-I-G	Negative	0.639593	0.360407
1ZV8-L-G	Negative	0.876721	0.123279
1ZV8-J-K	Negative	0.893243	0.106757
1D5D-A-B	Negative	0.560001	0.439999
1YCQ-B-A	Negative	0.617698	0.382302
1KUG-B-A	Positive	0.375836	0.624164
1Z8Y-I-B	Negative	0.920935	0.079065
1Z8Y-J-Q	Negative	0.891049	0.108951
1RHK-C-A	Positive	0.375376	0.624624
1JF1-C-A	Negative	0.923499	0.0765007
1SYV-C-A	Positive	0.45194	0.54806
1POP-B-A	Negative	0.52755	0.47245
1PQ8-C-A	Positive	0.357401	0.642599
1OXN-F-E	Negative	0.664626	0.335374
1YF4-B-A	Positive	0.349876	0.650124
1WM0-Y-X	Positive	0.406199	0.593801
1UH0-B-A	Positive	0.356248	0.643752
1I3Q-L-B	Negative	0.739191	0.260809
1T1Z-C-A	Negative	0.947454	0.0525459
1GKT-B-A	Positive	0.432832	0.567168
1R5V-E-A	Negative	0.907917	0.0920831
1GDN-B-A	Positive	0.428034	0.571966
1DPU-B-A	Negative	0.766466	0.233534
1URC-E-B	Positive	0.430796	0.569204
1R5W-E-A	Negative	0.887098	0.112902
1AGF-C-A	Positive	0.308363	0.691637
1GDU-B-A	Positive	0.412958	0.587042
1P7W-B-A	Positive	0.412088	0.587912
1F95-C-A	Positive	0.144131	0.855869
1W80-P-A	Positive	0.437882	0.562118
1W80-Q-A	Positive	0.34546	0.65454
1VRK-B-A	Positive	0.331145	0.668855
1RXZ-B-A	Positive	0.378398	0.621602
1VWN-P-B	Negative	0.5	0.5
1IXS-A-B	Negative	0.93031	0.0696902
1O0D-L-H	Negative	0.652872	0.347128
1O0D-D-H	Positive	0.430975	0.569025
1FPC-L-H	Negative	0.700078	0.299922
1O5B-A-B	Positive	0.404949	0.595051
1AWQ-B-A	Negative	0.729006	0.270994
1PD0-B-A	Positive	0.28166	0.71834
1MK9-A-B	Negative	0.747601	0.252399
1MK9-C-B	Negative	0.711233	0.288767
1MK9-E-F	Negative	0.772605	0.227395
1FCH-C-A	Positive	0.351459	0.648541
1STC-I-E	Positive	0.356394	0.643606
1YU6-D-B	Negative	0.558108	0.441892
1M4P-B-A	Positive	0.0961794	0.903821
1N13-A-B	Negative	0.874307	0.125693
1N13-C-B	Negative	0.860084	0.139916
1N13-G-B	Negative	0.856387	0.143613
1N13-K-H	Negative	0.895102	0.104898
1KJV-P-A	Negative	0.656407	0.343593
1TPS-B-A	Positive	0.437718	0.562282
1KZU-B-A	Negative	0.944275	0.0557248
1KBG-P-H	Negative	0.761273	0.238727
1OGA-C-A	Negative	0.870513	0.129487
1FQJ-C-A	Negative	0.930564	0.0694358
1F93-E-A	Negative	0.926799	0.0732014
1F93-F-A	Negative	0.894338	0.105662
1F93-G-C	Negative	0.908648	0.091352
1F93-H-C	Negative	0.903871	0.0961288
1XDT-R-T	Negative	0.668732	0.331268
1JD6-B-A	Negative	0.59095	0.40905
1T63-B-A	Negative	0.62283	0.37717
1HTM-A-B	Negative	0.683184	0.316816
1HTM-E-B	Negative	0.789644	0.210356
1HTM-C-D	Negative	0.789376	0.210624
1FI8-D-A	Negative	0.912754	0.0872459
1H3O-A-B	Negative	0.813206	0.186794
1H24-E-B	Negative	0.491944	0.508056
1NH2-C-A	Negative	0.793727	0.206273
1NH2-B-D	Negative	0.860121	0.139879
1DUZ-C-A	Negative	0.890065	0.109935
1NOV-D-A	Negative	0.730657	0.269343
1NOV-F-A	Negative	0.780878	0.219122
1Q94-C-A	Negative	0.705135	0.294865
1X7Q-C-A	Positive	0.126908	0.873092
1Q5L-B-A	Negative	0.5	0.5
1F3R-A-B	Negative	0.629939	0.370061
1VBA-0-4	Negative	0.577903	0.422097
1E27-C-A	Negative	0.741676	0.258324
1MV0-A-B	Positive	0.162028	0.837972
1X27-I-A	Positive	0.369005	0.630995
1X27-L-A	Positive	0.379603	0.620397
1X27-M-A	Positive	0.407018	0.592982
1SFI-I-A	Positive	0.274113	0.725887
1Y66-B-A	Negative	0.724172	0.275828
1Y66-C-A	Negative	0.750543	0.249457
1IYJ-A-B	Negative	0.72546	0.27454
1L6X-B-A	Negative	0.575187	0.424813
1KA7-B-A	Negative	0.538053	0.461947
1INQ-C-A	Negative	0.811057	0.188943
1QTN-C-A	Positive	0.385335	0.614665
1TMC-C-A	Positive	0.42172	0.57828
1TK2-B-A	Negative	0.80652	0.19348
1J4X-D-A	Positive	0.279156	0.720844
1B8D-G-B	Positive	0.368132	0.631868
1OM9-P-A	Negative	0.536532	0.463468
1OM9-Q-B	Negative	0.617397	0.382603
1MDJ-B-A	Negative	0.639738	0.360262
1Z8I-A-B	Negative	0.688583	0.311417
1ZY3-B-A	Negative	0.685813	0.314187
1P11-P-E	Negative	0.632095	0.367905
1P11-I-E	Negative	0.511829	0.488171
1IID-O-A	Negative	0.881635	0.118365
1JVQ-C-I	Negative	0.468183	0.531817
1JVQ-D-I	Positive	0.399436	0.600564
1OBY-P-A	Positive	0.368036	0.631964
1OBY-Q-A	Positive	0.365089	0.634911
1M57-D-A	Negative	0.938475	0.0615247
1JJO-A-C	Negative	0.908447	0.091553
1JJO-E-C	Negative	0.847519	0.152481
1UWX-P-H	Negative	0.479496	0.520504
1DKY-C-A	Negative	0.615799	0.384201
1PP9-I-A	Negative	0.816278	0.183722
1T01-B-A	Negative	0.702753	0.297247
1XTC-C-A	Negative	0.609834	0.390166
1MU8-C-B	Negative	0.542299	0.457701
1XU1-R-A	Negative	0.605144	0.394856
1XU1-T-A	Negative	0.606733	0.393267
1XU1-S-B	Negative	0.59765	0.40235
1LJ2-C-A	Positive	0.438996	0.561004
1LJ2-D-A	Positive	0.266662	0.733338
1SY9-B-A	Negative	0.784401	0.215599
1M4H-C-A	Negative	0.453498	0.546502
1QC6-C-A	Positive	0.282583	0.717417
1QC6-D-B	Positive	0.370674	0.629326
1JYR-L-A	Negative	0.469864	0.530136
1TP8-B-A	Negative	0.556428	0.443572
1ZAF-C-A	Negative	0.512434	0.487566
1JYC-P-A	Negative	0.598256	0.401744
1G3F-B-A	Negative	0.576681	0.423319
1M2Z-B-A	Negative	0.626813	0.373187
1O9K-P-A	Negative	0.928508	0.0714923
1SYQ-B-A	Negative	0.742067	0.257933
1Q2D-B-A	Positive	0.250863	0.749137
1F2S-I-E	Negative	0.672134	0.327866
1P93-E-A	Negative	0.813398	0.186602
1JBP-S-E	Positive	0.447269	0.552731
1KYF-P-A	Positive	0.297183	0.702817
1JG3-C-A	Negative	0.546503	0.453497
1LWU-M-B	Positive	0.231372	0.768628
1LWU-N-E	Positive	0.231372	0.768628
1T34-H-A	Negative	0.692744	0.307256
1KJ4-P-A	Negative	0.732722	0.267278
1KJ4-S-A	Negative	0.806997	0.193003
1UKI-B-A	Positive	0.268986	0.731014
1N4S-M-A	Negative	0.573818	0.426182
1N4S-R-K	Negative	0.604869	0.395131
1W0W-C-A	Negative	0.551744	0.448256
1XF5-P-A	Negative	0.644306	0.355694
1XF5-Q-C	Negative	0.940209	0.0597907
1CQH-B-A	Negative	0.579147	0.420853
1UK4-G-A	Positive	0.250854	0.749146
1UK4-K-B	Positive	0.250854	0.749146
1X7E-C-A	Positive	0.447254	0.552746
1CZZ-D-A	Negative	0.587937	0.412063
1CZZ-E-B	Negative	0.678298	0.321702
1OJH-B-A	Negative	0.814376	0.185624
1KBH-A-B	Negative	0.796983	0.203017
1AKH-A-B	Negative	0.744611	0.255389
1KZZ-B-A	Positive	0.23364	0.76636
1UJJ-C-A	Negative	0.464293	0.535707
1T7M-B-A	Positive	0.353787	0.646213
1FIZ-L-A	Negative	0.550991	0.449009
1W72-C-A	Positive	0.346712	0.653288
1Y7L-P-A	Negative	0.558299	0.441701
1ZDT-P-A	Negative	0.695212	0.304788
1ZDT-Q-B	Negative	0.78926	0.21074
1FPH-I-H	Negative	0.613495	0.386505
1FPH-F-H	Negative	0.89278	0.10722
1LHC-I-H	Negative	0.547752	0.452248
1F0C-B-A	Negative	0.783714	0.216286
1RPQ-W-A	Negative	0.815312	0.184688
1RPQ-Z-B	Negative	0.815312	0.184688
1OR8-B-A	Negative	0.600277	0.399723
1OR8-C-A	Negative	0.5	0.5
1OR8-D-A	Negative	0.567323	0.432677
1OR8-E-A	Negative	0.607421	0.392579
1T5Z-B-A	Negative	0.523422	0.476578
1PJP-I-A	Positive	0.450944	0.549056
1ABT-B-A	Positive	0.439379	0.560621
1YWO-P-A	Positive	0.163553	0.836447
1U93-C-A	Positive	0.291505	0.708495
1DE7-A-H	Negative	0.906978	0.0930221
1F96-C-A	Positive	0.445832	0.554168
1DLH-C-A	Negative	0.562971	0.437029
1OCO-L-A	Negative	0.779558	0.220442
1OCO-M-A	Negative	0.715638	0.284362
1UM2-C-A	Positive	0.391433	0.608567
1VJ6-B-A	Negative	0.687338	0.312662
1CLV-I-A	Positive	0.333619	0.666381
1F90-E-L	Negative	0.744386	0.255614
1VQN-2-S	Positive	0.266485	0.733515
1UVQ-C-A	Negative	0.814909	0.185091
1UOQ-B-A	Positive	0.384392	0.615608
1EEN-B-A	Negative	0.830218	0.169782
1TJG-P-L	Positive	0.41389	0.58611
1ZHL-C-A	Negative	0.551865	0.448135
1HSB-C-A	Negative	0.580242	0.419758
1OTR-A-B	Negative	0.729954	0.270046
1LEW-B-A	Negative	0.737439	0.262561
1ED3-C-A	Negative	0.540066	0.459934
1TQ7-A-B	Negative	0.63127	0.36873
1CMK-I-E	Negative	0.540359	0.459641
1FZC-G-C	Positive	0.220199	0.779801
1FZC-J-E	Positive	0.231372	0.768628
1QWE-B-A	Positive	0.227277	0.772723
1N8O-A-B	Negative	0.836039	0.163961
1XQH-B-A	Positive	0.262172	0.737828
1PMX-B-A	Negative	0.732012	0.267988
1RJY-P-A	Negative	0.626655	0.373345
1E0A-B-A	Negative	0.588736	0.411264
1URL-B-A	Positive	0.325505	0.674495
1B0G-C-A	Negative	0.884729	0.115271
1CZY-D-A	Positive	0.14048	0.85952
1CZY-E-C	Positive	0.14048	0.85952
1TN7-C-A	Negative	0.60772	0.39228
1H2K-S-A	Negative	0.895146	0.104854
1UJK-C-A	Negative	0.552815	0.447185
1U8M-C-A	Positive	0.421814	0.578186
1RIN-D-A	Negative	0.855118	0.144882
1AN1-I-E	Negative	0.560628	0.439372
1CFT-C-A	Negative	0.672018	0.327982
1XQY-Q-A	Negative	0.4654	0.5346
1TQ0-A-B	Negative	0.719888	0.280112
1IS0-C-A	Positive	0.379492	0.620508
1LOP-B-A	Negative	0.529894	0.470106
1KUI-B-A	Positive	0.372871	0.627129
1EOJ-B-A	Positive	0.416986	0.583014
1P9D-S-U	Negative	0.826192	0.173808
1T79-B-A	Negative	0.705098	0.294902
1OAU-I-M	Negative	0.856724	0.143276
1OAU-K-O	Negative	0.830587	0.169413
1R2B-C-A	Negative	0.753469	0.246531
1R2B-D-A	Negative	0.843357	0.156643
1GHA-P-F	Negative	0.57205	0.42795
1U8Q-C-A	Positive	0.429549	0.570451
1BTH-L-H	Negative	0.736671	0.263329
1OW6-F-C	Negative	0.803773	0.196227
1CJQ-A-B	Positive	0.437198	0.562802
1D6E-D-A	Positive	0.345847	0.654153
1KY6-P-A	Positive	0.398694	0.601306
1B52-B-A	Positive	0.291385	0.708615
1AZG-A-B	Positive	0.0901998	0.9098
1R64-C-A	Positive	0.3671	0.6329
1OJ5-B-A	Negative	0.678063	0.321937
1T74-B-A	Negative	0.509531	0.490469
1XOC-B-A	Positive	0.263097	0.736903
1JGD-C-A	Negative	0.461439	0.538561
1BLL-I-E	Negative	0.454671	0.545329
1RF3-B-A	Positive	0.206165	0.793835
1D0J-G-A	Positive	0.338679	0.661321
1D0J-I-D	Positive	0.357756	0.642244
1D0J-J-E	Positive	0.357756	0.642244
1I7R-C-A	Negative	0.767169	0.232831
1KLG-C-A	Negative	0.856375	0.143625
1YDP-P-A	Negative	0.580797	0.419203
1JBD-B-A	Negative	0.513574	0.486426
1VWG-P-B	Positive	0.311901	0.688099
1TSQ-P-A	Negative	0.629895	0.370105
1GBR-B-A	Positive	0.330137	0.669863
1CM4-B-A	Negative	0.807237	0.192763
1LGC-D-A	Negative	0.872955	0.127045
1LGC-J-E	Positive	0.292783	0.707217
1HRT-L-H	Negative	0.737655	0.262345
1E28-C-A	Negative	0.679752	0.320248
1K3A-B-A	Negative	0.661381	0.338619
1AI1-P-L	Negative	0.67869	0.32131
1S7T-C-A	Negative	0.877742	0.122258
1K22-L-H	Negative	0.722998	0.277002
1ZBW-D-A	Positive	0.367989	0.632011
1A5H-C-A	Negative	0.474029	0.525971
1D5M-D-A	Negative	0.517477	0.482523
1Q3L-P-A	Positive	0.17822	0.82178
1M7E-D-A	Positive	0.313003	0.686997
1TDV-B-A	Negative	0.507238	0.492762
1JSP-A-B	Positive	0.322927	0.677073
1JMU-A-B	Negative	0.644745	0.355255
1JMU-C-B	Negative	0.644745	0.355255
1BXP-B-A	Negative	0.459989	0.540011
1UEL-B-A	Negative	0.694979	0.305021
1SIO-D-A	Positive	0.445803	0.554197
1MCV-I-A	Negative	0.679612	0.320388
1HR8-O-A	Negative	0.576786	0.423214
1HR8-P-C	Positive	0.444274	0.555726
1HR8-Q-F	Negative	0.514009	0.485991
1HR8-R-H	Positive	0.237141	0.762859
1NAK-P-L	Negative	0.488054	0.511946
1KZP-C-A	Negative	0.561673	0.438327
1FRG-P-L	Negative	0.657288	0.342712
1F8H-B-A	Positive	0.214324	0.785676
1DS5-E-A	Negative	0.866855	0.133145
1DS5-F-A	Negative	0.898142	0.101858
1QJB-Q-A	Negative	0.477122	0.522878
1QJB-S-B	Positive	0.332359	0.667641
1FHR-P-A	Negative	0.560984	0.439016
1RQQ-E-A	Negative	0.795558	0.204442
1RQQ-F-B	Negative	0.795684	0.204316
1TNB-M-A	Negative	0.575827	0.424173
1W9O-T-A	Positive	0.368052	0.631948
1TA2-B-A	Negative	0.766298	0.233702
1ZW2-B-A	Negative	0.903388	0.0966121
1XH5-B-A	Negative	0.540359	0.459641
1JY2-N-O	Negative	0.544592	0.455408
1JY2-P-O	Negative	0.796144	0.203856
1JY2-R-O	Negative	0.549432	0.450568
1JY2-S-O	Negative	0.842987	0.157013
1V6D-B-A	Negative	0.663405	0.336595
1C9I-C-A	Negative	0.911483	0.0885172
1C9I-D-B	Negative	0.782842	0.217158
1FOD-4-1	Negative	0.723973	0.276027
1S7X-C-A	Negative	0.839165	0.160835
1AL0-B-F	Negative	0.778757	0.221243
1CTP-I-E	Negative	0.494375	0.505625
1JEG-B-A	Negative	0.522806	0.477194
1XWJ-B-A	Negative	0.799874	0.200126
1MCT-I-A	Negative	0.618077	0.381923
1AXC-B-A	Positive	0.326337	0.673663
1D5H-A-B	Positive	0.364746	0.635254
1YBO-D-B	Positive	0.368127	0.631873
1NT9-L-B	Negative	0.739191	0.260809
1YY4-C-A	Negative	0.56134	0.43866
1IO6-B-A	Negative	0.487237	0.512763
1TTW-B-A	Negative	0.848609	0.151391
1SV1-C-A	Negative	0.840331	0.159669
1B58-B-A	Positive	0.368296	0.631704
1GMD-E-F	Negative	0.836039	0.163961
1GMD-B-F	Positive	0.421301	0.578699
1UHL-C-A	Negative	0.5	0.5
1UHL-D-B	Negative	0.539754	0.460246
1CN3-F-A	Negative	0.795946	0.204054
1JP5-C-A	Negative	0.574999	0.425001
1YGU-C-A	Positive	0.218951	0.781049
1S5P-B-A	Positive	0.185984	0.814016
1D3E-4-1	Negative	0.601707	0.398293
1Y74-B-A	Negative	0.875768	0.124232
1SSB-B-A	Negative	0.63715	0.36285
1LB6-B-A	Positive	0.426897	0.573103
1YTJ-I-A	Positive	0.348369	0.651631
1VBS-B-A	Positive	0.392323	0.607677
1QS7-B-A	Positive	0.372323	0.627677
1QS7-D-C	Positive	0.446573	0.553427
1X9T-B-A	Negative	0.453867	0.546133
1DDV-B-A	Positive	0.261746	0.738254
1B8H-D-B	Negative	0.471412	0.528588
1D5G-B-A	Negative	0.803888	0.196112
1C5Y-A-B	Positive	0.341615	0.658385
1M46-B-A	Negative	0.471462	0.528538
1W7G-I-H	Negative	0.645514	0.354486
1SZA-Z-B	Positive	0.17438	0.82562
1MT9-P-A	Positive	0.149726	0.850274
1CFF-B-A	Negative	0.73868	0.26132
1SHH-D-E	Negative	0.744264	0.255736
1IAU-B-A	Positive	0.404489	0.595511
1FMD-4-1	Negative	0.720476	0.279524
1T15-B-A	Positive	0.173175	0.826825
1G0V-B-A	Negative	0.661553	0.338447
1H25-E-B	Positive	0.294758	0.705242
1PYW-C-A	Negative	0.765684	0.234316
1UGY-F-A	Positive	0.314516	0.685484
1W2B-5-O	Negative	0.878366	0.121634
1V18-B-A	Negative	0.921913	0.0780867
1UVU-L-H	Negative	0.635453	0.364547
1JK4-B-A	Negative	0.46999	0.53001
1XB7-P-A	Negative	0.808658	0.191342
1YN7-C-A	Negative	0.886981	0.113019
1T8Z-D-C	Negative	0.457904	0.542096
1SGH-B-A	Negative	0.630389	0.369611
1XME-C-A	Negative	0.925645	0.0743549
1IHJ-D-A	Positive	0.4426	0.5574
1UOP-B-A	Positive	0.390638	0.609362
1BH8-A-B	Negative	0.917891	0.082109
1I1Y-C-A	Negative	0.78334	0.21666
1G1X-C-A	Negative	0.812114	0.187886
1G1X-H-F	Negative	0.787488	0.212512
1MIZ-A-B	Positive	0.437193	0.562807
1VGK-C-A	Negative	0.772532	0.227468
1I51-E-A	Negative	0.785024	0.214976
1TZG-P-L	Positive	0.329984	0.670016
1NY2-4-2	Positive	0.184643	0.815357
1RBF-S-A	Positive	0.391097	0.608903
1EBA-C-A	Negative	0.481689	0.518311
1XCT-P-A	Negative	0.616267	0.383733
1XCT-Q-C	Negative	0.77412	0.22588
1NVR-B-A	Negative	0.455714	0.544286
1N5Z-P-A	Positive	0.434205	0.565795
1E6I-P-A	Positive	0.247723	0.752277
1ZHB-C-A	Negative	0.852863	0.147137
1ABI-L-H	Negative	0.660009	0.339991
1ABI-I-H	Positive	0.437467	0.562533
1T22-C-A	Negative	0.86605	0.13395
1YR5-B-A	Positive	0.341128	0.658872
1KJ7-P-A	Negative	0.741379	0.258621
1C1W-L-H	Negative	0.671091	0.328909
1PDQ-B-A	Negative	0.563451	0.436549
1JL4-C-A	Negative	0.565593	0.434407
1TB6-L-H	Negative	0.63348	0.36652
